stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,nearest_node
"Neukeferloh, Waldstraße",229810,32504,48.094418,11.758866,,,307480216
"Neukirchstockach, Taufki.Str.",610764,303895,48.03406,11.685627,,,169013319
"Neukirchstockach, Taufki.Str.",610764,335926,48.03403,11.685689,,,169013319
"Neukirchstockach, Waldstraße",328992,325960,48.03373,11.676572,,,324377142
"Neukirchstockach, Waldstraße",328992,367602,48.033825,11.67667,,,324377142
Neumarkter Straße,381506,470737,48.13125,11.627973,,,539527464
Neumarkter Straße,381506,97313,48.13132,11.628134,,,539527464
Neunkirchner Straße,644564,608438,48.092487,11.539722,,,1752667407
Neunkirchner Straße,644564,66648,48.093014,11.54027,,,1752667407
Neuorthofen,193182,489784,48.014256,11.7742,,,169013319
Neuorthofen,193182,66346,48.014576,11.773742,,,169013319
Neuperlach Süd,118943,199495,48.08961,11.644762,,,2700425162
Neuperlach Süd,118943,243701,48.089817,11.644744,,,2700425162
Neuperlach Süd,118943,302756,48.08897,11.64514,,,2041308
Neuperlach Süd,118943,408852,48.08948,11.644079,,,2700425162
Neuperlach Süd,118943,408978,48.089188,11.644789,,,39757871
Neuperlach Süd,118943,441395,48.089905,11.644601,,,2700425162
Neuperlach Süd,118943,571356,48.08975,11.644304,,,2700425162
Neuperlach Süd,118943,575940,48.088936,11.645059,,,2041308
Neuperlach Zentrum,139960,114476,48.10112,11.646972,,,1232834655
Neuperlach Zentrum,139960,131164,48.101017,11.646846,,,1232834655
Neuperlach Zentrum,139960,315799,48.10104,11.647403,,,1232834655
Neuperlach Zentrum,139960,456111,48.101215,11.646101,,,21643988
Neuperlach Zentrum,139960,467908,48.10086,11.647825,,,4192145287
Neuperlach Zentrum,139960,506851,48.10088,11.64832,,,4192145287
Neuperlach Zentrum,139960,583256,48.100956,11.647861,,,4192145287
Neuperlach Zentrum,139960,627443,48.10094,11.647367,,,1232834655
Neuperlach Zentrum,139960,91241,48.101185,11.646226,,,1232834655
"Neuried, Am Haderner Winkel",190598,290622,48.09449,11.462647,,,3200857547
